"type","severity","pedestrian","bicycle","motorcycle","roadtype","coord_e","coord_n","year","month","month_name","weekday","weekday_name","hour"
"Overtaking or changing lanes","Property damage",FALSE,FALSE,FALSE,"Minor road",2681847,1249484,2021,8,"August",4,"Thursday","16h-17h"
"Turning-into main road","Light injuries",FALSE,FALSE,FALSE,"Minor road",2681836,1248156,2021,8,"August",4,"Thursday","17h-18h"
"Skidding or self-accident","Property damage",FALSE,FALSE,FALSE,"Minor road",2684662,1252138,2021,8,"August",4,"Thursday","17h-18h"
"Parking","Property damage",FALSE,FALSE,FALSE,"Minor road",2681279,1241889,2021,8,"August",4,"Thursday","18h-19h"
"Skidding or self-accident","Light injuries",FALSE,FALSE,TRUE,"Minor road",2683167,1248560,2021,8,"August",4,"Thursday","18h-19h"
"Overtaking or changing lanes","Property damage",FALSE,TRUE,FALSE,"Minor road",2682287,1248336,2021,8,"August",4,"Thursday","18h-19h"
"Skidding or self-accident","Light injuries",FALSE,TRUE,FALSE,"Minor road",2683744,1246686,2021,8,"August",4,"Thursday","19h-20h"
"Head-on collision","Property damage",FALSE,FALSE,FALSE,"Minor road",2683288,1253672,2021,8,"August",5,"Friday","07h-08h"
"Parking","Property damage",FALSE,FALSE,FALSE,"Minor road",2683803,1246527,2021,8,"August",5,"Friday","08h-09h"
"Skidding or self-accident","Property damage",FALSE,FALSE,FALSE,"Minor road",2682715,1246879,2021,8,"August",5,"Friday","08h-09h"
"Parking","Property damage",FALSE,FALSE,FALSE,"Other",2682489,1247490,2021,8,"August",5,"Friday","10h-11h"
"Overtaking or changing lanes","Property damage",FALSE,FALSE,FALSE,"Minor road",2682959,1251579,2021,8,"August",5,"Friday","12h-13h"
"Parking","Property damage",FALSE,FALSE,FALSE,"Other",2682494,1247490,2021,8,"August",5,"Friday","12h-13h"
"Other","Light injuries",FALSE,FALSE,FALSE,"Minor road",2679833,1246891,2021,8,"August",5,"Friday","14h-15h"
"Overtaking or changing lanes","Property damage",FALSE,TRUE,FALSE,"Minor road",2683218,1246763,2021,8,"August",5,"Friday","15h-16h"
"Parking","Property damage",FALSE,FALSE,FALSE,"Minor road",2683019,1248179,2021,8,"August",5,"Friday","16h-17h"
"Overtaking or changing lanes","Property damage",FALSE,FALSE,FALSE,"Motorway",2680553,1253619,2021,8,"August",5,"Friday","16h-17h"
"Skidding or self-accident","Property damage",FALSE,FALSE,FALSE,"Other",2685586,1251725,2021,8,"August",5,"Friday","16h-17h"
"Head-on collision","Light injuries",FALSE,FALSE,FALSE,"Minor road",2678521,1249310,2021,8,"August",5,"Friday","17h-18h"
"Rear-end collision","Light injuries",FALSE,TRUE,FALSE,"Minor road",2683630,1246818,2021,8,"August",5,"Friday","17h-18h"
"Crossing the lane(s)","Light injuries",FALSE,FALSE,FALSE,"Minor road",2680041,1247957,2021,8,"August",5,"Friday","23h-00h"
"Skidding or self-accident","Light injuries",FALSE,FALSE,FALSE,"Minor road",2683453,1247838,2021,8,"August",6,"Saturday","01h-02h"
"Skidding or self-accident","Light injuries",FALSE,TRUE,FALSE,"Minor road",2681772,1247312,2021,8,"August",6,"Saturday","03h-04h"
"Skidding or self-accident","Property damage",FALSE,FALSE,TRUE,"Minor road",2682666,1250364,2021,8,"August",6,"Saturday","05h-06h"
"Rear-end collision","Light injuries",FALSE,FALSE,FALSE,"Principal road",2679594,1253323,2021,8,"August",6,"Saturday","09h-10h"
"Skidding or self-accident","Property damage",FALSE,FALSE,FALSE,"Minor road",2683648,1249059,2021,8,"August",6,"Saturday","10h-11h"
"Parking","Property damage",FALSE,FALSE,FALSE,"Minor road",2679713,1247212,2021,8,"August",6,"Saturday","11h-12h"
"Overtaking or changing lanes","Property damage",FALSE,FALSE,FALSE,"Motorway",2680271,1253513,2021,8,"August",6,"Saturday","12h-13h"
"Parking","Property damage",FALSE,FALSE,FALSE,"Other",2680089,1248933,2021,8,"August",6,"Saturday","13h-14h"
"Parking","Property damage",FALSE,FALSE,FALSE,"Minor road",2681815,1246997,2021,8,"August",6,"Saturday","14h-15h"
"Crossing the lane(s)","Property damage",FALSE,FALSE,FALSE,"Minor road",2681045,1246931,2021,8,"August",6,"Saturday","14h-15h"
"Rear-end collision","Property damage",FALSE,FALSE,FALSE,"Principal road",2681850,1245713,2021,8,"August",6,"Saturday","14h-15h"
"Overtaking or changing lanes","Property damage",FALSE,FALSE,FALSE,"Motorway",2681744,1244129,2021,8,"August",6,"Saturday","19h-20h"
"Parking","Property damage",FALSE,FALSE,FALSE,"Minor road",2683936,1248515,2021,8,"August",6,"Saturday","20h-21h"
"Rear-end collision","Property damage",FALSE,FALSE,FALSE,"Minor road",2683269,1246959,2021,8,"August",6,"Saturday","20h-21h"
"Parking","Property damage",FALSE,FALSE,FALSE,"Minor road",2684717,1252149,2021,8,"August",6,"Saturday","21h-22h"
"Parking","Property damage",FALSE,FALSE,FALSE,"Minor road",2681462,1248044,2021,8,"August",6,"Saturday","22h-23h"
"Parking","Property damage",FALSE,FALSE,FALSE,"Minor road",2685504,1251545,2021,8,"August",6,"Saturday","22h-23h"
"Skidding or self-accident","Property damage",FALSE,FALSE,FALSE,"Other",2686528,1251458,2021,8,"August",7,"Sunday","00h-01h"
"Parking","Property damage",FALSE,FALSE,FALSE,"Minor road",2683942,1246040,2021,8,"August",7,"Sunday","01h-02h"
"Skidding or self-accident","Property damage",FALSE,FALSE,FALSE,"Expressway",2682958,1248877,2021,8,"August",7,"Sunday","02h-03h"
"Skidding or self-accident","Property damage",FALSE,FALSE,FALSE,"Minor road",2682694,1249276,2021,8,"August",7,"Sunday","11h-12h"
"Parking","Property damage",FALSE,FALSE,FALSE,"Minor road",2685829,1248630,2021,8,"August",7,"Sunday","12h-13h"
"Skidding or self-accident","Severe injuries",FALSE,TRUE,FALSE,"Minor road",2684204,1246618,2021,8,"August",7,"Sunday","12h-13h"
"Crossing the lane(s)","Property damage",FALSE,FALSE,FALSE,"Minor road",2682465,1247295,2021,8,"August",7,"Sunday","16h-17h"
"Parking","Property damage",FALSE,FALSE,FALSE,"Minor road",2682149,1249485,2021,8,"August",7,"Sunday","17h-18h"
"Crossing the lane(s)","Property damage",FALSE,FALSE,FALSE,"Minor road",2683213,1250154,2021,8,"August",7,"Sunday","18h-19h"
"Parking","Property damage",FALSE,TRUE,FALSE,"Minor road",2682129,1248133,2021,8,"August",7,"Sunday","18h-19h"
"Parking","Property damage",FALSE,FALSE,FALSE,"Minor road",2679760,1250675,2021,8,"August",7,"Sunday","19h-20h"
"Skidding or self-accident","Light injuries",FALSE,FALSE,FALSE,"Minor road",2682875,1247820,2021,8,"August",7,"Sunday","23h-00h"
"Parking","Property damage",FALSE,FALSE,FALSE,"Minor road",2683149,1250393,2021,8,"August",1,"Monday","08h-09h"
"Overtaking or changing lanes","Property damage",FALSE,FALSE,FALSE,"Motorway",2684901,1251144,2021,8,"August",1,"Monday","08h-09h"
"Skidding or self-accident","Property damage",FALSE,FALSE,FALSE,"Minor road",2684524,1246230,2021,8,"August",1,"Monday","11h-12h"
"Overtaking or changing lanes","Severe injuries",FALSE,FALSE,TRUE,"Motorway",2681526,1244226,2021,8,"August",1,"Monday","11h-12h"
"Turning left or right","Light injuries",FALSE,TRUE,FALSE,"Principal road",2682576,1250250,2021,8,"August",1,"Monday","11h-12h"
"Turning left or right","Light injuries",FALSE,TRUE,FALSE,"Minor road",2679605,1249686,2021,8,"August",1,"Monday","12h-13h"
"Parking","Property damage",FALSE,FALSE,FALSE,"Minor road",2682023,1247701,2021,8,"August",1,"Monday","13h-14h"
"Rear-end collision","Property damage",FALSE,FALSE,FALSE,"Minor road",2680633,1246146,2021,8,"August",1,"Monday","13h-14h"
"Overtaking or changing lanes","Property damage",FALSE,FALSE,FALSE,"Principal road",2678194,1250194,2021,8,"August",1,"Monday","14h-15h"
"Rear-end collision","Property damage",FALSE,FALSE,FALSE,"Minor road",2680846,1247188,2021,8,"August",1,"Monday","14h-15h"
"Skidding or self-accident","Light injuries",FALSE,TRUE,FALSE,"Principal road",2683560,1246733,2021,8,"August",1,"Monday","16h-17h"
"Parking","Property damage",FALSE,FALSE,FALSE,"Minor road",2686556,1246173,2021,8,"August",1,"Monday","18h-19h"
"Parking","Property damage",FALSE,FALSE,FALSE,"Minor road",2683312,1246869,2021,8,"August",1,"Monday","19h-20h"
"Rear-end collision","Light injuries",FALSE,FALSE,FALSE,"Principal road",2679445,1253445,2021,8,"August",1,"Monday","20h-21h"
"Skidding or self-accident","Property damage",FALSE,FALSE,FALSE,"Minor road",2680949,1248055,2021,8,"August",1,"Monday","23h-00h"
"Parking","Property damage",FALSE,FALSE,FALSE,"Minor road",2682764,1246960,2021,8,"August",2,"Tuesday","09h-10h"
"Turning-into main road","Property damage",FALSE,FALSE,FALSE,"Principal road",2686658,1251333,2021,8,"August",2,"Tuesday","09h-10h"
"Turning-into main road","Property damage",FALSE,FALSE,FALSE,"Minor road",2684655,1247850,2021,8,"August",2,"Tuesday","12h-13h"
"Skidding or self-accident","Property damage",FALSE,FALSE,FALSE,"Minor road",2685189,1251123,2021,8,"August",2,"Tuesday","14h-15h"
"Rear-end collision","Property damage",FALSE,FALSE,FALSE,"Minor road",2682216,1248144,2021,8,"August",2,"Tuesday","14h-15h"
"Crossing the lane(s)","Light injuries",FALSE,FALSE,FALSE,"Minor road",2682572,1248057,2021,8,"August",2,"Tuesday","16h-17h"
"Overtaking or changing lanes","Property damage",FALSE,FALSE,FALSE,"Minor road",2681726,1245796,2021,8,"August",2,"Tuesday","17h-18h"
"Skidding or self-accident","Property damage",FALSE,FALSE,FALSE,"Minor road",2682935,1246826,2021,8,"August",2,"Tuesday","17h-18h"
"Overtaking or changing lanes","Property damage",FALSE,FALSE,FALSE,"Minor road",2680678,1252781,2021,8,"August",2,"Tuesday","18h-19h"
"Parking","Property damage",FALSE,FALSE,FALSE,"Minor road",2679631,1247899,2021,8,"August",2,"Tuesday","20h-21h"
"Parking","Property damage",FALSE,FALSE,FALSE,"Minor road",2682104,1248163,2021,8,"August",2,"Tuesday","21h-22h"
"Skidding or self-accident","Property damage",FALSE,FALSE,FALSE,"Minor road",2685257,1247869,2021,8,"August",2,"Tuesday","22h-23h"
"Skidding or self-accident","Property damage",FALSE,FALSE,FALSE,"Minor road",2680483,1251044,2021,8,"August",2,"Tuesday","22h-23h"
"Rear-end collision","Property damage",FALSE,FALSE,FALSE,"Minor road",2679086,1250859,2021,8,"August",3,"Wednesday","06h-07h"
"Rear-end collision","Light injuries",FALSE,FALSE,TRUE,"Principal road",2681980,1246905,2021,8,"August",3,"Wednesday","09h-10h"
"Parking","Property damage",FALSE,FALSE,FALSE,"Minor road",2684658,1248177,2021,8,"August",3,"Wednesday","10h-11h"
"Overtaking or changing lanes","Property damage",FALSE,FALSE,FALSE,"Principal road",2683858,1247204,2021,8,"August",3,"Wednesday","10h-11h"
"Skidding or self-accident","Property damage",FALSE,FALSE,FALSE,"Minor road",2682709,1246719,2021,8,"August",3,"Wednesday","10h-11h"
"Rear-end collision","Property damage",FALSE,TRUE,FALSE,"Minor road",2681989,1247624,2021,8,"August",3,"Wednesday","12h-13h"
"Parking","Property damage",FALSE,FALSE,FALSE,"Minor road",2683330,1247098,2021,8,"August",3,"Wednesday","13h-14h"
"Skidding or self-accident","Property damage",FALSE,FALSE,FALSE,"Minor road",2683562,1247545,2021,8,"August",3,"Wednesday","13h-14h"
"Rear-end collision","Property damage",FALSE,FALSE,FALSE,"Principal road",2683765,1253202,2021,8,"August",3,"Wednesday","14h-15h"
"Crossing the lane(s)","Property damage",FALSE,FALSE,FALSE,"Principal road",2681835,1247352,2021,8,"August",3,"Wednesday","14h-15h"
"Turning-into main road","Light injuries",FALSE,TRUE,FALSE,"Principal road",2681273,1247165,2021,8,"August",3,"Wednesday","16h-17h"
"Turning left or right","Property damage",FALSE,FALSE,FALSE,"Minor road",2680869,1247162,2021,8,"August",3,"Wednesday","17h-18h"
"Rear-end collision","Light injuries",FALSE,FALSE,TRUE,"Principal road",2677859,1250321,2021,8,"August",3,"Wednesday","17h-18h"
"Parking","Property damage",FALSE,FALSE,FALSE,"Other",2679975,1248933,2021,8,"August",3,"Wednesday","18h-19h"
"Accident involving pedestrian(s)","Light injuries",TRUE,TRUE,FALSE,"Minor road",2680281,1247554,2021,8,"August",3,"Wednesday","18h-19h"
"Turning-into main road","Property damage",FALSE,FALSE,FALSE,"Principal road",2684716,1250985,2021,8,"August",3,"Wednesday","18h-19h"
"Accident involving pedestrian(s)","Light injuries",TRUE,FALSE,FALSE,"Minor road",2682524,1248777,2021,8,"August",3,"Wednesday","19h-20h"
"Skidding or self-accident","Property damage",FALSE,FALSE,FALSE,"Minor road",2682476,1250013,2021,8,"August",4,"Thursday","07h-08h"
"Skidding or self-accident","Light injuries",FALSE,TRUE,FALSE,"Minor road",2684994,1246431,2021,8,"August",4,"Thursday","08h-09h"
"Rear-end collision","Property damage",FALSE,FALSE,TRUE,"Minor road",2684108,1247162,2021,8,"August",4,"Thursday","09h-10h"
"Parking","Property damage",FALSE,FALSE,FALSE,"Other",2682583,1245224,2021,8,"August",4,"Thursday","10h-11h"
"Rear-end collision","Property damage",FALSE,FALSE,FALSE,"Other",2681077,1248704,2021,8,"August",4,"Thursday","11h-12h"
"Overtaking or changing lanes","Property damage",FALSE,FALSE,FALSE,"Minor road",2681711,1245811,2021,8,"August",4,"Thursday","11h-12h"
"Turning-into main road","Light injuries",FALSE,FALSE,FALSE,"Minor road",2683069,1247080,2021,8,"August",4,"Thursday","12h-13h"
"Turning left or right","Light injuries",FALSE,TRUE,FALSE,"Minor road",2681791,1249443,2021,8,"August",4,"Thursday","12h-13h"
"Parking","Property damage",FALSE,FALSE,FALSE,"Minor road",2682896,1247706,2021,8,"August",4,"Thursday","13h-14h"
"Rear-end collision","Property damage",FALSE,FALSE,FALSE,"Principal road",2681302,1248618,2021,8,"August",4,"Thursday","14h-15h"
"Turning left or right","Property damage",FALSE,FALSE,FALSE,"Principal road",2683671,1250823,2021,8,"August",4,"Thursday","16h-17h"
"Skidding or self-accident","Severe injuries",FALSE,TRUE,FALSE,"Minor road",2683488,1248171,2021,8,"August",4,"Thursday","16h-17h"
"Accident involving pedestrian(s)","Light injuries",TRUE,FALSE,TRUE,"Principal road",2681595,1247611,2021,8,"August",4,"Thursday","18h-19h"
"Overtaking or changing lanes","Property damage",FALSE,FALSE,FALSE,"Minor road",2683063,1247609,2021,8,"August",4,"Thursday","23h-00h"
"Skidding or self-accident","Light injuries",FALSE,TRUE,FALSE,"Minor road",2681730,1249253,2021,8,"August",5,"Friday","00h-01h"
"Skidding or self-accident","Severe injuries",FALSE,TRUE,FALSE,"Minor road",2681184,1248569,2021,8,"August",5,"Friday","00h-01h"
"Crossing the lane(s)","Property damage",FALSE,FALSE,FALSE,"Minor road",2682098,1247845,2021,8,"August",5,"Friday","03h-04h"
"Rear-end collision","Property damage",FALSE,FALSE,FALSE,"Motorway",2680174,1253490,2021,8,"August",5,"Friday","07h-08h"
"Accident involving pedestrian(s)","Light injuries",TRUE,FALSE,FALSE,"Minor road",2681843,1247983,2021,8,"August",5,"Friday","11h-12h"
"Rear-end collision","Property damage",FALSE,FALSE,FALSE,"Minor road",2682617,1249890,2021,8,"August",5,"Friday","14h-15h"
"Rear-end collision","Light injuries",FALSE,FALSE,FALSE,"Minor road",2679461,1248963,2021,8,"August",5,"Friday","14h-15h"
"Parking","Property damage",FALSE,FALSE,FALSE,"Minor road",2683312,1253574,2021,8,"August",5,"Friday","14h-15h"
"Skidding or self-accident","Property damage",FALSE,FALSE,FALSE,"Minor road",2679053,1247692,2021,8,"August",5,"Friday","15h-16h"
"Parking","Property damage",FALSE,FALSE,FALSE,"Minor road",2684182,1252255,2021,8,"August",5,"Friday","15h-16h"
"Accident involving pedestrian(s)","Light injuries",FALSE,FALSE,FALSE,"Other",2681058,1247527,2021,8,"August",5,"Friday","15h-16h"
"Overtaking or changing lanes","Property damage",FALSE,FALSE,FALSE,"Minor road",2683007,1247830,2021,8,"August",5,"Friday","15h-16h"
"Skidding or self-accident","Light injuries",FALSE,TRUE,FALSE,"Minor road",2683065,1246597,2021,8,"August",5,"Friday","15h-16h"
"Rear-end collision","Property damage",FALSE,FALSE,FALSE,"Minor road",2679471,1249139,2021,8,"August",5,"Friday","15h-16h"
"Skidding or self-accident","Property damage",FALSE,FALSE,FALSE,"Minor road",2680747,1252701,2021,8,"August",5,"Friday","16h-17h"
"Rear-end collision","Property damage",FALSE,FALSE,FALSE,"Minor road",2680161,1247939,2021,8,"August",5,"Friday","16h-17h"
"Overtaking or changing lanes","Property damage",FALSE,FALSE,FALSE,"Principal road",2683869,1251088,2021,8,"August",5,"Friday","18h-19h"
"Rear-end collision","Property damage",FALSE,FALSE,FALSE,"Motorway",2681089,1253869,2021,8,"August",5,"Friday","18h-19h"
"Rear-end collision","Property damage",FALSE,FALSE,FALSE,"Principal road",2681918,1246756,2021,8,"August",5,"Friday","18h-19h"
"Skidding or self-accident","Light injuries",FALSE,TRUE,FALSE,"Minor road",2683599,1251857,2021,8,"August",5,"Friday","19h-20h"
"Rear-end collision","Property damage",FALSE,FALSE,FALSE,"Principal road",2681401,1248767,2021,8,"August",5,"Friday","20h-21h"
"Rear-end collision","Property damage",FALSE,FALSE,FALSE,"Minor road",2681583,1247101,2021,8,"August",5,"Friday","21h-22h"
"Skidding or self-accident","Light injuries",FALSE,TRUE,FALSE,"Minor road",2679763,1251017,2021,8,"August",6,"Saturday","00h-01h"
"Skidding or self-accident","Light injuries",FALSE,TRUE,FALSE,"Principal road",2681985,1249743,2021,8,"August",6,"Saturday","00h-01h"
"Skidding or self-accident","Light injuries",FALSE,TRUE,FALSE,"Minor road",2678663,1250113,2021,8,"August",6,"Saturday","02h-03h"
"Skidding or self-accident","Property damage",FALSE,FALSE,FALSE,"Minor road",2681732,1246748,2021,8,"August",6,"Saturday","05h-06h"
"Overtaking or changing lanes","Property damage",FALSE,FALSE,FALSE,"Motorway",2679930,1253435,2021,8,"August",6,"Saturday","13h-14h"
"Accident involving pedestrian(s)","Light injuries",TRUE,FALSE,FALSE,"Minor road",2682639,1247875,2021,8,"August",6,"Saturday","14h-15h"
"Rear-end collision","Property damage",FALSE,FALSE,FALSE,"Minor road",2682845,1249547,2021,8,"August",6,"Saturday","14h-15h"
"Rear-end collision","Light injuries",FALSE,FALSE,FALSE,"Principal road",2682836,1250273,2021,8,"August",6,"Saturday","14h-15h"
"Skidding or self-accident","Property damage",FALSE,FALSE,FALSE,"Minor road",2678251,1249613,2021,8,"August",6,"Saturday","15h-16h"
"Overtaking or changing lanes","Property damage",FALSE,FALSE,FALSE,"Motorway",2685044,1251281,2021,8,"August",6,"Saturday","15h-16h"
"Parking","Property damage",FALSE,FALSE,FALSE,"Other",2682912,1247748,2021,8,"August",6,"Saturday","16h-17h"
"Parking","Property damage",FALSE,FALSE,FALSE,"Minor road",2678166,1249566,2021,8,"August",6,"Saturday","16h-17h"
"Parking","Property damage",FALSE,FALSE,FALSE,"Minor road",2682634,1244732,2021,8,"August",6,"Saturday","17h-18h"
"Rear-end collision","Property damage",FALSE,FALSE,FALSE,"Principal road",2683854,1252871,2021,8,"August",6,"Saturday","17h-18h"
"Parking","Property damage",FALSE,FALSE,FALSE,"Minor road",2681503,1247688,2021,8,"August",6,"Saturday","17h-18h"
"Skidding or self-accident","Property damage",FALSE,FALSE,FALSE,"Minor road",2682914,1244407,2021,8,"August",6,"Saturday","20h-21h"
"Overtaking or changing lanes","Property damage",FALSE,FALSE,FALSE,"Principal road",2681850,1245914,2021,8,"August",6,"Saturday","20h-21h"
"Parking","Property damage",FALSE,FALSE,FALSE,"Minor road",2679681,1247323,2021,8,"August",6,"Saturday","21h-22h"
"Parking","Property damage",FALSE,FALSE,FALSE,"Other",2682764,1244876,2021,8,"August",6,"Saturday","23h-00h"
