"type","severity","pedestrian","bicycle","motorcycle","roadtype","coord_e","coord_n","year","month","month_name","weekday","weekday_name","hour"
"Skidding or self-accident","Light injuries",FALSE,FALSE,FALSE,"Other",2681007,1249354,2020,7,"July",5,"Friday","05h-06h"
"Head-on collision","Property damage",FALSE,FALSE,FALSE,"Minor road",2682494,1244250,2020,7,"July",5,"Friday","06h-07h"
"Skidding or self-accident","Property damage",FALSE,FALSE,FALSE,"Minor road",2683330,1253122,2020,7,"July",5,"Friday","07h-08h"
"Turning left or right","Light injuries",FALSE,TRUE,FALSE,"Minor road",2685025,1246324,2020,7,"July",5,"Friday","09h-10h"
"Overtaking or changing lanes","Property damage",FALSE,FALSE,FALSE,"Principal road",2683850,1247190,2020,7,"July",5,"Friday","09h-10h"
"Parking","Property damage",FALSE,FALSE,FALSE,"Minor road",2685212,1246603,2020,7,"July",5,"Friday","09h-10h"
"Turning left or right","Light injuries",FALSE,TRUE,FALSE,"Minor road",2679654,1250131,2020,7,"July",5,"Friday","12h-13h"
"Parking","Property damage",FALSE,FALSE,FALSE,"Minor road",2682282,1244885,2020,7,"July",5,"Friday","14h-15h"
"Head-on collision","Property damage",FALSE,FALSE,FALSE,"Minor road",2682307,1243738,2020,7,"July",5,"Friday","14h-15h"
"Accident involving pedestrian(s)","Light injuries",TRUE,TRUE,FALSE,"Principal road",2679651,1249265,2020,7,"July",5,"Friday","16h-17h"
"Parking","Property damage",FALSE,FALSE,FALSE,"Minor road",2681623,1247954,2020,7,"July",5,"Friday","17h-18h"
"Parking","Property damage",FALSE,FALSE,FALSE,"Other",2683532,1247596,2020,7,"July",5,"Friday","19h-20h"
"Overtaking or changing lanes","Light injuries",FALSE,TRUE,FALSE,"Minor road",2682550,1247539,2020,7,"July",5,"Friday","19h-20h"
"Rear-end collision","Property damage",FALSE,FALSE,TRUE,"Principal road",2683739,1246330,2020,7,"July",5,"Friday","21h-22h"
"Skidding or self-accident","Light injuries",FALSE,FALSE,FALSE,"Minor road",2682539,1247518,2020,7,"July",6,"Saturday","01h-02h"
"Skidding or self-accident","Property damage",FALSE,FALSE,FALSE,"Minor road",2683375,1249589,2020,7,"July",6,"Saturday","04h-05h"
"Skidding or self-accident","Property damage",FALSE,FALSE,FALSE,"Minor road",2682531,1246487,2020,7,"July",6,"Saturday","06h-07h"
"Parking","Property damage",FALSE,FALSE,FALSE,"Minor road",2683362,1249760,2020,7,"July",6,"Saturday","07h-08h"
"Rear-end collision","Property damage",FALSE,FALSE,TRUE,"Minor road",2683219,1246768,2020,7,"July",6,"Saturday","09h-10h"
"Parking","Property damage",FALSE,FALSE,FALSE,"Minor road",2679281,1247783,2020,7,"July",6,"Saturday","10h-11h"
"Rear-end collision","Light injuries",FALSE,FALSE,FALSE,"Principal road",2677670,1247031,2020,7,"July",6,"Saturday","11h-12h"
"Rear-end collision","Property damage",FALSE,FALSE,FALSE,"Principal road",2680701,1248828,2020,7,"July",6,"Saturday","11h-12h"
"Rear-end collision","Property damage",FALSE,FALSE,TRUE,"Principal road",2678172,1250204,2020,7,"July",6,"Saturday","14h-15h"
"Parking","Property damage",FALSE,FALSE,FALSE,"Other",2680721,1252729,2020,7,"July",6,"Saturday","14h-15h"
"Parking","Property damage",FALSE,FALSE,FALSE,"Other",2682517,1243811,2020,7,"July",6,"Saturday","14h-15h"
"Rear-end collision","Property damage",FALSE,FALSE,FALSE,"Motorway",2685374,1251649,2020,7,"July",6,"Saturday","14h-15h"
"Accident involving pedestrian(s)","Light injuries",TRUE,FALSE,FALSE,"Minor road",2679970,1248683,2020,7,"July",6,"Saturday","15h-16h"
"Parking","Property damage",FALSE,FALSE,FALSE,"Minor road",2686035,1247849,2020,7,"July",6,"Saturday","15h-16h"
"Parking","Light injuries",FALSE,TRUE,FALSE,"Minor road",2684083,1245847,2020,7,"July",6,"Saturday","16h-17h"
"Rear-end collision","Property damage",FALSE,FALSE,FALSE,"Principal road",2686250,1245096,2020,7,"July",6,"Saturday","16h-17h"
"Parking","Property damage",FALSE,FALSE,FALSE,"Minor road",2679985,1246448,2020,7,"July",6,"Saturday","16h-17h"
"Parking","Property damage",FALSE,FALSE,FALSE,"Minor road",2682546,1251591,2020,7,"July",6,"Saturday","18h-19h"
"Rear-end collision","Property damage",FALSE,FALSE,FALSE,"Principal road",2682078,1247141,2020,7,"July",6,"Saturday","20h-21h"
"Skidding or self-accident","Property damage",FALSE,FALSE,FALSE,"Minor road",2683697,1246976,2020,7,"July",6,"Saturday","21h-22h"
"Skidding or self-accident","Light injuries",FALSE,TRUE,FALSE,"Minor road",2679344,1250156,2020,7,"July",6,"Saturday","21h-22h"
"Overtaking or changing lanes","Property damage",FALSE,FALSE,FALSE,"Minor road",2682757,1247321,2020,7,"July",6,"Saturday","21h-22h"
"Overtaking or changing lanes","Property damage",FALSE,FALSE,FALSE,"Principal road",2683605,1246656,2020,7,"July",6,"Saturday","23h-00h"
"Skidding or self-accident","Property damage",FALSE,FALSE,FALSE,"Principal road",2685065,1246113,2020,7,"July",7,"Sunday","02h-03h"
"Parking","Property damage",FALSE,FALSE,FALSE,"Minor road",2683742,1247719,2020,7,"July",7,"Sunday","06h-07h"
"Accident involving pedestrian(s)","Light injuries",TRUE,TRUE,FALSE,"Other",2679977,1248539,2020,7,"July",7,"Sunday","12h-13h"
"Parking","Property damage",FALSE,FALSE,FALSE,"Other",2682876,1246049,2020,7,"July",7,"Sunday","13h-14h"
"Skidding or self-accident","Light injuries",FALSE,TRUE,FALSE,"Principal road",2678885,1246946,2020,7,"July",7,"Sunday","14h-15h"
"Parking","Property damage",FALSE,FALSE,FALSE,"Other",2682876,1246118,2020,7,"July",7,"Sunday","15h-16h"
"Turning left or right","Property damage",FALSE,TRUE,FALSE,"Minor road",2683033,1247045,2020,7,"July",7,"Sunday","15h-16h"
"Parking","Property damage",FALSE,FALSE,FALSE,"Minor road",2682173,1252145,2020,7,"July",7,"Sunday","16h-17h"
"Turning left or right","Property damage",FALSE,TRUE,FALSE,"Minor road",2682715,1246420,2020,7,"July",7,"Sunday","17h-18h"
"Overtaking or changing lanes","Property damage",FALSE,FALSE,TRUE,"Principal road",2683704,1246966,2020,7,"July",7,"Sunday","19h-20h"
"Crossing the lane(s)","Light injuries",FALSE,FALSE,FALSE,"Minor road",2677815,1249236,2020,7,"July",7,"Sunday","19h-20h"
"Rear-end collision","Light injuries",FALSE,FALSE,TRUE,"Minor road",2680955,1248047,2020,7,"July",1,"Monday","06h-07h"
"Overtaking or changing lanes","Property damage",FALSE,FALSE,FALSE,"Principal road",2679962,1249708,2020,7,"July",1,"Monday","07h-08h"
"Turning left or right","Light injuries",FALSE,TRUE,FALSE,"Minor road",2683960,1247208,2020,7,"July",1,"Monday","07h-08h"
"Skidding or self-accident","Property damage",FALSE,FALSE,FALSE,"Minor road",2686531,1251170,2020,7,"July",1,"Monday","09h-10h"
"Overtaking or changing lanes","Property damage",FALSE,FALSE,TRUE,"Motorway",2684788,1251101,2020,7,"July",1,"Monday","11h-12h"
"Skidding or self-accident","Light injuries",FALSE,TRUE,FALSE,"Minor road",2683628,1248039,2020,7,"July",1,"Monday","11h-12h"
"Skidding or self-accident","Light injuries",FALSE,TRUE,FALSE,"Minor road",2684027,1248562,2020,7,"July",1,"Monday","14h-15h"
"Rear-end collision","Property damage",FALSE,FALSE,FALSE,"Principal road",2684140,1252113,2020,7,"July",1,"Monday","15h-16h"
"Rear-end collision","Light injuries",FALSE,FALSE,FALSE,"Principal road",2685529,1251710,2020,7,"July",1,"Monday","16h-17h"
"Rear-end collision","Property damage",FALSE,FALSE,FALSE,"Principal road",2683678,1250845,2020,7,"July",1,"Monday","17h-18h"
"Skidding or self-accident","Light injuries",FALSE,FALSE,FALSE,"Principal road",2682741,1250826,2020,7,"July",1,"Monday","18h-19h"
"Parking","Property damage",FALSE,FALSE,FALSE,"Minor road",2681706,1249126,2020,7,"July",1,"Monday","18h-19h"
"Skidding or self-accident","Light injuries",FALSE,TRUE,FALSE,"Minor road",2682276,1248274,2020,7,"July",1,"Monday","19h-20h"
"Overtaking or changing lanes","Property damage",FALSE,FALSE,TRUE,"Principal road",2683290,1250383,2020,7,"July",1,"Monday","19h-20h"
"Head-on collision","Property damage",FALSE,FALSE,FALSE,"Principal road",2682494,1244252,2020,7,"July",1,"Monday","21h-22h"
"Rear-end collision","Property damage",FALSE,FALSE,TRUE,"Minor road",2679341,1249193,2020,7,"July",1,"Monday","21h-22h"
"Parking","Property damage",FALSE,FALSE,FALSE,"Other",2683880,1252860,2020,7,"July",1,"Monday","22h-23h"
"Parking","Property damage",FALSE,FALSE,FALSE,"Minor road",2679275,1249114,2020,7,"July",1,"Monday","23h-00h"
"Skidding or self-accident","Property damage",FALSE,FALSE,FALSE,"Minor road",2680654,1252562,2020,7,"July",2,"Tuesday","07h-08h"
"Crossing the lane(s)","Severe injuries",FALSE,TRUE,FALSE,"Minor road",2683550,1247173,2020,7,"July",2,"Tuesday","07h-08h"
"Overtaking or changing lanes","Property damage",FALSE,FALSE,FALSE,"Minor road",2683162,1247661,2020,7,"July",2,"Tuesday","09h-10h"
"Turning left or right","Light injuries",FALSE,FALSE,FALSE,"Principal road",2680912,1249769,2020,7,"July",2,"Tuesday","10h-11h"
"Turning left or right","Light injuries",FALSE,TRUE,FALSE,"Minor road",2683392,1247549,2020,7,"July",2,"Tuesday","10h-11h"
"Parking","Property damage",FALSE,FALSE,FALSE,"Minor road",2680932,1247259,2020,7,"July",2,"Tuesday","11h-12h"
"Rear-end collision","Property damage",FALSE,FALSE,FALSE,"Minor road",2680396,1248366,2020,7,"July",2,"Tuesday","11h-12h"
"Overtaking or changing lanes","Property damage",FALSE,FALSE,FALSE,"Minor road",2683615,1251453,2020,7,"July",2,"Tuesday","11h-12h"
"Accident involving pedestrian(s)","Severe injuries",TRUE,FALSE,FALSE,"Principal road",2684353,1246542,2020,7,"July",2,"Tuesday","12h-13h"
"Crossing the lane(s)","Severe injuries",FALSE,TRUE,FALSE,"Minor road",2680601,1248588,2020,7,"July",2,"Tuesday","12h-13h"
"Overtaking or changing lanes","Property damage",FALSE,FALSE,TRUE,"Minor road",2682778,1250722,2020,7,"July",2,"Tuesday","13h-14h"
"Turning-into main road","Light injuries",FALSE,TRUE,FALSE,"Minor road",2682286,1248530,2020,7,"July",2,"Tuesday","13h-14h"
"Skidding or self-accident","Light injuries",FALSE,TRUE,FALSE,"Principal road",2681676,1244177,2020,7,"July",2,"Tuesday","13h-14h"
"Parking","Property damage",FALSE,FALSE,FALSE,"Other",2684249,1246095,2020,7,"July",2,"Tuesday","13h-14h"
"Head-on collision","Property damage",FALSE,FALSE,FALSE,"Minor road",2680877,1253454,2020,7,"July",2,"Tuesday","14h-15h"
"Skidding or self-accident","Property damage",FALSE,FALSE,FALSE,"Minor road",2680798,1250203,2020,7,"July",2,"Tuesday","15h-16h"
"Rear-end collision","Property damage",FALSE,FALSE,TRUE,"Principal road",2682485,1250189,2020,7,"July",2,"Tuesday","16h-17h"
"Overtaking or changing lanes","Property damage",FALSE,FALSE,FALSE,"Principal road",2683196,1246799,2020,7,"July",2,"Tuesday","17h-18h"
"Rear-end collision","Property damage",FALSE,FALSE,FALSE,"Minor road",2682624,1246662,2020,7,"July",2,"Tuesday","17h-18h"
"Skidding or self-accident","Light injuries",FALSE,TRUE,FALSE,"Minor road",2682401,1249697,2020,7,"July",2,"Tuesday","17h-18h"
"Turning-into main road","Property damage",FALSE,FALSE,FALSE,"Minor road",2683255,1247947,2020,7,"July",2,"Tuesday","18h-19h"
"Skidding or self-accident","Property damage",FALSE,FALSE,FALSE,"Minor road",2685213,1251738,2020,7,"July",2,"Tuesday","19h-20h"
"Overtaking or changing lanes","Property damage",FALSE,FALSE,FALSE,"Motorway",2679218,1249835,2020,7,"July",2,"Tuesday","19h-20h"
"Head-on collision","Light injuries",FALSE,TRUE,FALSE,"Principal road",2681863,1245968,2020,7,"July",2,"Tuesday","19h-20h"
"Skidding or self-accident","Property damage",FALSE,FALSE,FALSE,"Minor road",2678844,1247966,2020,7,"July",2,"Tuesday","19h-20h"
"Rear-end collision","Light injuries",FALSE,TRUE,FALSE,"Minor road",2683491,1248162,2020,7,"July",2,"Tuesday","19h-20h"
"Accident involving animal(s)","Property damage",FALSE,FALSE,FALSE,"Principal road",2683508,1246823,2020,7,"July",2,"Tuesday","20h-21h"
"Skidding or self-accident","Light injuries",FALSE,TRUE,FALSE,"Minor road",2682903,1248039,2020,7,"July",2,"Tuesday","21h-22h"
"Parking","Property damage",FALSE,FALSE,FALSE,"Minor road",2687846,1246985,2020,7,"July",2,"Tuesday","21h-22h"
"Parking","Property damage",FALSE,FALSE,FALSE,"Minor road",2684166,1251246,2020,7,"July",3,"Wednesday","02h-03h"
"Skidding or self-accident","Property damage",FALSE,FALSE,FALSE,"Other",2681084,1249588,2020,7,"July",3,"Wednesday","05h-06h"
"Rear-end collision","Property damage",FALSE,FALSE,TRUE,"Minor road",2684546,1247044,2020,7,"July",3,"Wednesday","08h-09h"
"Accident involving pedestrian(s)","Light injuries",TRUE,FALSE,FALSE,"Minor road",2680142,1250928,2020,7,"July",3,"Wednesday","08h-09h"
"Turning left or right","Light injuries",FALSE,TRUE,FALSE,"Minor road",2679627,1249782,2020,7,"July",3,"Wednesday","08h-09h"
"Overtaking or changing lanes","Property damage",FALSE,TRUE,FALSE,"Principal road",2682944,1251516,2020,7,"July",3,"Wednesday","08h-09h"
"Parking","Property damage",FALSE,FALSE,FALSE,"Minor road",2680239,1246043,2020,7,"July",3,"Wednesday","08h-09h"
"Skidding or self-accident","Property damage",FALSE,FALSE,FALSE,"Minor road",2685772,1248766,2020,7,"July",3,"Wednesday","11h-12h"
"Parking","Property damage",FALSE,FALSE,FALSE,"Other",2682757,1244913,2020,7,"July",3,"Wednesday","12h-13h"
"Accident involving pedestrian(s)","Light injuries",TRUE,TRUE,FALSE,"Other",2681044,1251867,2020,7,"July",3,"Wednesday","14h-15h"
"Rear-end collision","Light injuries",TRUE,FALSE,FALSE,"Principal road",2682487,1243896,2020,7,"July",3,"Wednesday","14h-15h"
"Parking","Property damage",FALSE,FALSE,FALSE,"Minor road",2681333,1248161,2020,7,"July",3,"Wednesday","14h-15h"
"Turning-into main road","Property damage",FALSE,FALSE,FALSE,"Minor road",2684365,1245843,2020,7,"July",3,"Wednesday","16h-17h"
"Rear-end collision","Light injuries",FALSE,TRUE,FALSE,"Minor road",2681395,1245876,2020,7,"July",3,"Wednesday","17h-18h"
"Other","Severe injuries",FALSE,FALSE,FALSE,"Minor road",2679346,1249191,2020,7,"July",3,"Wednesday","17h-18h"
"Skidding or self-accident","Severe injuries",FALSE,FALSE,TRUE,"Principal road",2683031,1243877,2020,7,"July",3,"Wednesday","18h-19h"
"Crossing the lane(s)","Property damage",FALSE,FALSE,TRUE,"Minor road",2687580,1246189,2020,7,"July",3,"Wednesday","18h-19h"
"Rear-end collision","Property damage",FALSE,FALSE,FALSE,"Minor road",2683631,1246802,2020,7,"July",3,"Wednesday","19h-20h"
"Skidding or self-accident","Light injuries",FALSE,TRUE,FALSE,"Minor road",2683398,1247600,2020,7,"July",3,"Wednesday","19h-20h"
"Skidding or self-accident","Light injuries",FALSE,TRUE,FALSE,"Minor road",2677845,1250704,2020,7,"July",3,"Wednesday","22h-23h"
"Rear-end collision","Property damage",FALSE,FALSE,FALSE,"Motorway",2685043,1251284,2020,7,"July",4,"Thursday","06h-07h"
"Skidding or self-accident","Property damage",FALSE,FALSE,FALSE,"Minor road",2685894,1245451,2020,7,"July",4,"Thursday","09h-10h"
"Crossing the lane(s)","Light injuries",FALSE,TRUE,FALSE,"Minor road",2682150,1245814,2020,7,"July",4,"Thursday","09h-10h"
"Crossing the lane(s)","Light injuries",FALSE,FALSE,FALSE,"Minor road",2683173,1250438,2020,7,"July",4,"Thursday","09h-10h"
"Parking","Property damage",FALSE,FALSE,FALSE,"Minor road",2683310,1249370,2020,7,"July",4,"Thursday","10h-11h"
"Overtaking or changing lanes","Property damage",FALSE,FALSE,FALSE,"Motorway",2680072,1253468,2020,7,"July",4,"Thursday","11h-12h"
"Rear-end collision","Property damage",FALSE,FALSE,FALSE,"Minor road",2684346,1247327,2020,7,"July",4,"Thursday","13h-14h"
"Overtaking or changing lanes","Property damage",FALSE,FALSE,FALSE,"Minor road",2684411,1251008,2020,7,"July",4,"Thursday","14h-15h"
"Parking","Property damage",FALSE,FALSE,FALSE,"Minor road",2682156,1248038,2020,7,"July",4,"Thursday","14h-15h"
"Parking","Property damage",FALSE,FALSE,FALSE,"Minor road",2684692,1246795,2020,7,"July",4,"Thursday","15h-16h"
"Parking","Property damage",FALSE,FALSE,FALSE,"Minor road",2683930,1246207,2020,7,"July",4,"Thursday","15h-16h"
"Skidding or self-accident","Light injuries",FALSE,TRUE,FALSE,"Minor road",2685871,1246482,2020,7,"July",4,"Thursday","15h-16h"
"Turning-into main road","Property damage",FALSE,FALSE,FALSE,"Minor road",2681787,1247639,2020,7,"July",4,"Thursday","16h-17h"
"Skidding or self-accident","Light injuries",FALSE,TRUE,FALSE,"Minor road",2683394,1247522,2020,7,"July",4,"Thursday","16h-17h"
"Turning-into main road","Property damage",FALSE,FALSE,FALSE,"Minor road",2680805,1247218,2020,7,"July",4,"Thursday","17h-18h"
"Overtaking or changing lanes","Light injuries",FALSE,TRUE,FALSE,"Minor road",2682556,1250272,2020,7,"July",4,"Thursday","17h-18h"
"Turning left or right","Severe injuries",FALSE,TRUE,FALSE,"Minor road",2678664,1249323,2020,7,"July",4,"Thursday","17h-18h"
"Parking","Property damage",FALSE,FALSE,FALSE,"Other",2682767,1247488,2020,7,"July",4,"Thursday","18h-19h"
"Overtaking or changing lanes","Property damage",FALSE,FALSE,FALSE,"Principal road",2681195,1248566,2020,7,"July",4,"Thursday","18h-19h"
"Rear-end collision","Property damage",FALSE,FALSE,FALSE,"Minor road",2679906,1250687,2020,7,"July",4,"Thursday","19h-20h"
"Skidding or self-accident","Property damage",FALSE,FALSE,FALSE,"Minor road",2681172,1242835,2020,7,"July",4,"Thursday","19h-20h"
"Accident involving pedestrian(s)","Property damage",TRUE,FALSE,FALSE,"Minor road",2679746,1248200,2020,7,"July",4,"Thursday","19h-20h"
"Skidding or self-accident","Property damage",FALSE,FALSE,FALSE,"Minor road",2681335,1249640,2020,7,"July",4,"Thursday","20h-21h"
"Skidding or self-accident","Light injuries",FALSE,TRUE,FALSE,"Minor road",2680455,1245185,2020,7,"July",5,"Friday","08h-09h"
"Crossing the lane(s)","Property damage",FALSE,FALSE,FALSE,"Minor road",2683078,1247666,2020,7,"July",5,"Friday","09h-10h"
"Crossing the lane(s)","Light injuries",FALSE,TRUE,FALSE,"Principal road",2683878,1251672,2020,7,"July",5,"Friday","10h-11h"
"Overtaking or changing lanes","Property damage",FALSE,FALSE,FALSE,"Minor road",2683324,1248017,2020,7,"July",5,"Friday","11h-12h"
"Skidding or self-accident","Light injuries",FALSE,TRUE,FALSE,"Minor road",2682104,1253337,2020,7,"July",5,"Friday","11h-12h"
"Parking","Property damage",FALSE,FALSE,FALSE,"Minor road",2682796,1252755,2020,7,"July",5,"Friday","14h-15h"
"Parking","Property damage",FALSE,FALSE,FALSE,"Minor road",2678214,1249324,2020,7,"July",5,"Friday","14h-15h"
"Turning-into main road","Property damage",FALSE,FALSE,FALSE,"Principal road",2681853,1245706,2020,7,"July",5,"Friday","14h-15h"
"Parking","Property damage",FALSE,FALSE,FALSE,"Minor road",2685505,1251555,2020,7,"July",5,"Friday","14h-15h"
"Parking","Property damage",FALSE,FALSE,FALSE,"Principal road",2683025,1248178,2020,7,"July",5,"Friday","15h-16h"
"Rear-end collision","Property damage",FALSE,FALSE,FALSE,"Principal road",2683638,1246608,2020,7,"July",5,"Friday","16h-17h"
"Rear-end collision","Property damage",FALSE,FALSE,FALSE,"Principal road",2679116,1249886,2020,7,"July",5,"Friday","16h-17h"
"Crossing the lane(s)","Light injuries",FALSE,FALSE,FALSE,"Principal road",2683586,1252464,2020,7,"July",5,"Friday","17h-18h"
"Crossing the lane(s)","Property damage",FALSE,FALSE,FALSE,"Principal road",2678637,1250097,2020,7,"July",5,"Friday","18h-19h"
"Parking","Property damage",FALSE,FALSE,FALSE,"Minor road",2680614,1250061,2020,7,"July",5,"Friday","19h-20h"
"Skidding or self-accident","Property damage",FALSE,FALSE,FALSE,"Minor road",2683474,1249532,2020,7,"July",5,"Friday","19h-20h"
"Overtaking or changing lanes","Light injuries",FALSE,FALSE,FALSE,"Minor road",2683500,1248194,2020,7,"July",5,"Friday","19h-20h"
"Overtaking or changing lanes","Property damage",FALSE,FALSE,FALSE,"Principal road",2683584,1246721,2020,7,"July",5,"Friday","20h-21h"
